SalesID,OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,DiscountPercent,SalesAmount,ProfitAmount,Region
371,94926,152,22,11/29/2025,3,407.19,0.09,1111.63,406.96,East
372,26152,192,2,5/28/2025,1,165.54,0.17,137.4,36.62,West
373,81765,22,24,1/18/2026,1,1686.39,0.17,1399.7,305.45,North
374,55069,485,25,7/25/2025,2,891.64,0.09,1622.78,526.58,East
375,28671,109,18,8/13/2025,7,351.07,0.27,1793.97,637.64,North
376,35470,83,13,11/14/2025,3,1562.75,0.07,4360.07,1527.88,West
377,17128,59,9,12/16/2024,3,827.93,0.2,1987.03,536.87,East
378,48096,436,27,8/5/2025,9,654.92,0.14,5069.08,1342.8,South
379,86099,344,23,6/12/2025,2,623.22,0.08,1146.72,182.59,West
380,40740,250,6,11/22/2024,6,900.58,0.11,4809.1,1449.41,North
381,51652,52,4,4/18/2024,5,1484.52,0.19,6012.31,2224.77,North
382,86568,249,11,10/15/2024,8,1204.13,0.1,8669.74,2582.08,West
383,66139,79,11,1/24/2026,10,1204.13,0.17,9994.28,3421.14,South
384,93995,87,4,6/3/2023,1,1484.52,0.09,1350.91,453.5,North
385,53458,224,25,6/4/2023,5,891.64,0.25,3343.65,469.09,East
386,50038,450,7,11/6/2023,8,282.36,0.14,1942.64,403.34,West
387,20744,250,5,7/17/2023,9,230.97,0.03,2016.37,592.14,North
388,80597,431,14,9/11/2023,5,1812.31,0.26,6705.55,952.19,West
389,19882,101,21,3/4/2025,5,1257.57,0.22,4904.52,1412.43,East
390,86269,457,15,4/29/2024,1,1051.79,0.25,788.84,228.36,West
391,14804,297,22,1/14/2025,7,407.19,0.23,2194.75,359.56,North
392,71879,283,24,12/11/2025,5,1686.39,0.16,7082.84,2830.43,West
393,87280,335,16,10/19/2025,3,355.61,0.11,949.48,158.56,South
394,21869,376,11,10/7/2023,5,1204.13,0.04,5779.82,1446.9,West
395,90482,204,2,5/15/2025,6,165.54,0.15,844.25,252.27,East
396,30869,351,26,3/9/2026,3,1948.97,0.23,4502.12,639.8,South
397,29162,92,17,12/15/2023,10,551.45,0.28,3970.44,1182.49,East
398,73916,377,13,9/14/2025,8,1562.75,0.28,9001.44,1009.29,East
399,97632,119,13,12/17/2024,2,1562.75,0.08,2875.46,489.42,North
400,71561,106,21,4/25/2024,9,1257.57,0.27,8262.23,1721.65,South
401,95003,470,21,2/8/2024,8,1257.57,0.26,7444.81,833.61,West
402,45847,166,11,4/11/2026,2,1204.13,0.21,1902.53,487.83,East
403,59369,428,23,2/11/2024,5,623.22,0.17,2586.36,701.03,North
404,20202,335,27,11/24/2024,7,654.92,0.11,4080.15,1207.73,South
405,77681,265,5,12/20/2024,5,230.97,0.11,1027.82,382.53,North
406,73191,208,17,10/13/2025,6,551.45,0.25,2481.52,505.01,North
407,67658,455,18,7/21/2025,10,351.07,0,3510.7,1280.04,East
408,37723,85,21,11/5/2025,4,1257.57,0.02,4929.67,1444.61,West
409,25509,77,21,7/19/2025,3,1257.57,0.05,3584.07,1005.71,North
410,24855,339,3,1/29/2024,4,772.4,0.12,2718.85,541.23,West
411,94837,247,3,11/3/2025,8,772.4,0.14,5314.11,1473.27,East
412,85168,427,8,9/9/2025,7,908.71,0.01,6297.36,711.24,North
413,85008,304,4,11/27/2023,3,1484.52,0.04,4275.42,1085.07,East
414,77717,76,20,12/27/2024,1,518.37,0.05,492.45,185.52,West
415,12440,491,12,2/19/2025,7,44.43,0.18,255.03,68.62,North
416,89498,450,14,10/18/2023,5,1812.31,0.28,6524.32,1076.37,West
417,88753,242,10,5/1/2024,8,720.75,0.05,5477.7,1912.31,East
418,96461,74,6,5/9/2025,10,900.58,0.25,6754.35,1043.99,West
419,69437,262,11,9/14/2024,5,1204.13,0.05,5719.62,1748.36,North
420,27329,306,11,8/18/2025,10,1204.13,0.02,11800.47,2518.97,West
421,76107,56,2,8/10/2025,1,165.54,0.06,155.61,55.69,North
422,33255,351,7,10/21/2023,7,282.36,0.25,1482.39,417.52,South
423,79655,244,25,10/21/2024,10,891.64,0.18,7311.45,2656.44,North
424,89098,258,27,6/20/2023,2,654.92,0.03,1270.54,378.39,South
425,95096,277,6,8/22/2025,1,900.58,0.27,657.42,218.57,East
426,79444,221,7,6/13/2025,9,282.36,0.13,2210.88,801.33,East
427,59969,220,21,6/10/2024,4,1257.57,0.28,3621.8,886.03,South
428,85513,180,15,4/23/2025,10,1051.79,0.24,7993.6,2976.48,North
429,40475,51,10,2/2/2025,7,720.75,0.04,4843.44,1177.65,West
430,63562,466,15,10/16/2023,2,1051.79,0.08,1935.29,702.57,North
431,10932,132,12,6/27/2024,4,44.43,0,177.72,57.42,North
432,95792,296,3,2/29/2024,9,772.4,0.04,6673.54,681.76,North
433,65846,106,7,5/26/2024,6,282.36,0.12,1490.86,196.76,South
434,65517,334,17,12/3/2025,10,551.45,0.08,5073.34,1808.61,West
435,62095,290,14,11/30/2024,6,1812.31,0.18,8916.57,3544.69,South
436,73238,387,25,10/1/2025,4,891.64,0.12,3138.57,1051.85,South
437,50193,92,1,8/17/2024,6,604.85,0.17,3012.15,738.36,East
438,28096,296,14,8/23/2025,6,1812.31,0.23,8372.87,1837.33,North
439,31206,438,4,5/27/2023,2,1484.52,0.22,2315.85,541.86,West
440,82165,52,27,8/4/2023,4,654.92,0.15,2226.73,747.79,North
441,10693,315,14,11/15/2024,1,1812.31,0.05,1721.69,670.38,North
442,88675,412,21,12/2/2024,2,1257.57,0.25,1886.36,455.56,South
443,20490,223,21,6/21/2024,2,1257.57,0.02,2464.84,410.47,North
444,62513,312,24,3/19/2024,1,1686.39,0.22,1315.38,498.8,West
445,17531,315,20,1/29/2025,9,518.37,0.09,4245.45,1651.73,North
446,36438,485,2,1/30/2025,3,165.54,0.19,402.26,93.2,East
447,88579,436,19,8/3/2023,9,613.51,0.09,5024.65,553.13,South
448,98345,262,9,5/24/2023,9,827.93,0.21,5886.58,1675.07,North
449,30636,19,1,11/1/2024,6,604.85,0.07,3375.06,337.8,West
450,61792,45,19,11/14/2023,5,613.51,0.23,2362.01,486.43,West
451,18993,208,17,2/19/2024,10,551.45,0.06,5183.63,542.26,North
452,83284,471,22,11/25/2025,2,407.19,0.16,684.08,217.43,South
453,46242,469,11,12/26/2025,10,1204.13,0.1,10837.17,4215.51,East
454,62947,116,27,3/23/2025,10,654.92,0.29,4649.93,1099.37,East
455,23954,295,16,10/20/2023,1,355.61,0.08,327.16,72.68,East
456,25336,287,5,12/10/2024,2,230.97,0.15,392.65,79.31,North
457,85352,412,5,5/21/2023,9,230.97,0.29,1475.9,535.51,South
458,41886,129,5,1/12/2025,8,230.97,0.29,1311.91,352.84,West
459,70387,388,27,8/11/2024,6,654.92,0.29,2789.96,663.05,North
460,43792,460,14,12/12/2023,10,1812.31,0.26,13411.09,3280.23,South
461,98724,35,2,1/7/2026,7,165.54,0.19,938.61,373.81,East
462,56281,360,8,3/20/2026,4,908.71,0.24,2762.48,618.04,South
463,42539,265,23,9/22/2025,9,623.22,0,5608.98,1961.2,North
464,54825,148,23,8/12/2025,2,623.22,0.12,1096.87,356.08,North
465,56338,39,11,2/19/2024,9,1204.13,0.28,7802.76,1895.81,North
466,99536,112,24,9/1/2024,10,1686.39,0.08,15514.79,5959.78,West
467,41726,477,18,1/2/2024,4,351.07,0.15,1193.64,190.86,West
468,42728,447,4,8/25/2025,5,1484.52,0.06,6977.24,1122.15,North
469,25712,429,10,10/5/2025,10,720.75,0.11,6414.68,2140.46,East
470,90455,472,19,6/16/2023,2,613.51,0.2,981.62,293.53,South
471,58653,4,15,7/16/2025,9,1051.79,0.29,6720.94,2381.92,South
472,85303,318,26,12/6/2024,6,1948.97,0.15,9939.75,3932.25,East
473,76995,445,3,4/25/2025,5,772.4,0.15,3282.7,1297.71,South
474,17097,144,24,11/28/2025,7,1686.39,0.07,10978.4,2997.1,East
475,75860,270,2,4/7/2026,7,165.54,0.14,996.55,261.33,East
476,69925,178,27,7/7/2023,7,654.92,0.26,3392.49,1128.92,North
477,11103,500,12,3/10/2026,2,44.43,0.21,70.2,16.71,South
478,57395,7,17,10/6/2023,4,551.45,0.11,1963.16,255.65,North
479,45311,314,26,3/14/2026,5,1948.97,0.06,9160.16,1638.34,East
480,65567,242,9,10/22/2025,10,827.93,0.1,7451.37,1156.26,East
481,62506,108,23,4/20/2025,7,623.22,0.21,3446.41,729.58,North
482,85483,144,2,5/25/2025,8,165.54,0.05,1258.1,175.31,East
483,40907,352,26,7/7/2024,4,1948.97,0.24,5924.87,1873.71,North
484,29601,285,16,8/29/2023,7,355.61,0.26,1842.06,292.55,West
485,92660,243,12,9/26/2025,1,44.43,0.05,42.21,10.55,East
486,49326,265,25,4/13/2024,9,891.64,0.22,6259.31,2100.62,North
487,22972,129,2,2/12/2026,9,165.54,0.26,1102.5,126.03,West
488,72460,354,20,3/9/2026,3,518.37,0.02,1524.01,524.48,South
489,57312,430,22,8/30/2025,2,407.19,0.13,708.51,141.98,South
490,55107,185,23,10/12/2023,9,623.22,0.17,4655.45,1596.84,East
491,89374,11,25,3/1/2026,7,891.64,0.04,5991.82,2158.32,South
492,32877,102,6,9/27/2025,10,900.58,0.17,7474.81,2203.12,West
493,73896,400,19,5/1/2026,5,613.51,0.11,2730.12,824.38,West
494,47555,397,16,4/19/2024,8,355.61,0.27,2076.76,445.09,West
495,54222,238,13,1/31/2025,3,1562.75,0.26,3469.3,1013.64,South
496,19351,216,12,2/21/2024,10,44.43,0.17,368.77,130.79,West
497,95591,41,15,9/23/2025,3,1051.79,0.1,2839.83,551.05,West
498,68313,150,15,3/25/2024,5,1051.79,0.18,4312.34,942.84,West
499,69020,400,6,11/4/2023,6,900.58,0.22,4214.71,1080.15,West
500,40753,212,17,6/16/2023,3,551.45,0.06,1555.09,166.29,East
501,20494,339,3,11/3/2023,5,772.4,0.28,2780.64,862.58,West
502,72021,108,17,12/22/2024,3,551.45,0.12,1455.83,187.32,North
503,20911,281,18,3/21/2024,1,351.07,0.01,347.56,76.15,West
504,61097,54,26,9/10/2023,5,1948.97,0.19,7893.33,988.98,North
505,92114,159,3,9/1/2023,4,772.4,0.07,2873.33,532.29,South
506,14607,65,15,1/7/2024,3,1051.79,0.16,2650.51,400.71,South
507,72410,340,23,9/25/2025,6,623.22,0.26,2767.1,546.67,North
508,27709,240,15,6/4/2025,9,1051.79,0.28,6815.6,1803.16,North
509,92712,497,21,11/1/2024,9,1257.57,0.05,10752.22,3002.83,West
510,79964,384,12,4/19/2024,10,44.43,0.13,386.54,112.85,East
511,21738,159,22,9/23/2024,6,407.19,0.14,2101.1,353.28,South
512,49789,227,13,8/26/2025,5,1562.75,0.11,6954.24,1237.45,East
513,27865,6,4,4/6/2024,1,1484.52,0.16,1247,408.38,East
514,74478,177,24,10/15/2024,5,1686.39,0.14,7251.48,743.24,South
515,48393,485,22,12/10/2024,8,407.19,0.09,2964.34,977.52,East
516,34716,306,13,12/17/2024,4,1562.75,0.24,4750.76,1256.4,West
517,94671,211,18,10/6/2025,9,351.07,0.13,2748.88,480.97,West
518,91962,200,27,11/1/2024,7,654.92,0.07,4263.53,527.67,South
519,99737,123,24,7/11/2025,9,1686.39,0.23,11686.68,4358.97,East
520,45235,140,2,6/11/2023,5,165.54,0.19,670.44,174.03,East
521,47957,212,26,4/1/2025,4,1948.97,0.26,5768.95,892.58,East
522,91625,57,25,9/1/2023,8,891.64,0.19,5777.83,1049.49,East
523,80119,252,3,11/7/2024,4,772.4,0.1,2780.64,404.99,East
524,26389,12,27,8/17/2025,3,654.92,0.29,1394.98,257.56,West
525,29750,367,18,7/12/2024,8,351.07,0.22,2190.68,372.07,West
526,75325,8,25,9/30/2025,8,891.64,0.07,6633.8,1499.72,East
527,20515,191,14,11/26/2025,8,1812.31,0.21,11453.8,1254.43,North
528,19356,432,20,8/10/2023,3,518.37,0.02,1524.01,507.03,West
529,42778,279,26,5/18/2023,8,1948.97,0.05,14812.17,5461.39,North
530,42631,419,18,1/15/2024,7,351.07,0.25,1843.12,251.75,West
531,36106,198,25,1/27/2026,8,891.64,0.07,6633.8,2642.65,East
532,71974,236,3,12/19/2025,2,772.4,0.16,1297.63,512.09,South
533,15529,200,2,3/23/2026,5,165.54,0.28,595.94,87.95,South
534,93692,382,15,5/29/2023,9,1051.79,0.16,7951.53,1399.42,South
535,97385,153,22,5/4/2025,4,407.19,0.11,1449.6,167.61,West
536,11974,112,13,11/6/2025,2,1562.75,0.07,2906.71,669.27,West
537,41862,86,8,1/16/2026,5,908.71,0.18,3725.71,814.97,North
538,88146,5,10,1/23/2025,1,720.75,0.17,598.22,183.79,East
539,75525,80,13,3/3/2026,6,1562.75,0.23,7219.9,1260.72,East
540,91937,47,25,6/23/2023,10,891.64,0.1,8024.76,3136.84,North
541,80300,31,12,5/26/2025,1,44.43,0.11,39.54,5.78,South
542,83184,406,20,5/21/2025,2,518.37,0.04,995.27,169,East
543,35292,404,23,9/26/2024,6,623.22,0.24,2841.88,658.22,West
544,15175,11,11,4/21/2024,7,1204.13,0.11,7501.73,1053.39,South
545,74237,249,13,9/27/2023,8,1562.75,0.17,10376.66,2727.2,West
546,71393,98,27,4/20/2026,10,654.92,0.06,6156.25,1257.72,West
547,19027,141,21,5/4/2025,10,1257.57,0.27,9180.26,2445.22,West
548,80989,272,3,12/23/2023,3,772.4,0.13,2015.96,697.17,West
549,59681,188,27,7/6/2024,8,654.92,0,5239.36,1526.79,West
550,57720,376,15,11/30/2024,3,1051.79,0.26,2334.97,667.62,West
551,96283,398,21,5/24/2025,10,1257.57,0.07,11695.4,3699.27,West
552,99551,496,1,7/19/2024,9,604.85,0.25,4082.74,640.83,North
553,63713,255,10,11/17/2023,9,720.75,0.05,6162.41,1139.67,North
554,18739,329,5,11/8/2023,6,230.97,0.03,1344.25,345.42,West
555,24031,23,6,2/6/2026,3,900.58,0.05,2566.65,280.75,North
556,60934,249,20,7/15/2024,4,518.37,0.03,2011.28,545.67,West
557,43546,337,3,6/21/2023,8,772.4,0.16,5190.53,1611.11,South
558,11715,26,24,8/15/2025,6,1686.39,0.07,9410.06,2967.49,West
559,20480,477,9,3/12/2025,4,827.93,0.2,2649.38,1002.84,West
560,64519,240,26,11/24/2023,1,1948.97,0.11,1734.58,560.35,North
561,90862,421,6,5/20/2024,6,900.58,0.24,4106.64,482.49,East
562,49833,137,1,3/19/2026,9,604.85,0.01,5389.21,652.72,South
563,40279,40,1,6/3/2023,4,604.85,0.29,1717.77,221.83,West
564,42605,273,23,6/28/2023,7,623.22,0.06,4100.79,1057.42,North
565,23829,292,22,6/17/2023,3,407.19,0.17,1013.9,271.16,West
566,97194,393,25,1/23/2026,10,891.64,0.11,7935.6,1885.63,East
567,62632,219,15,9/13/2024,2,1051.79,0.05,1998.4,307.99,South
568,88632,259,1,11/9/2025,6,604.85,0.2,2903.28,755.35,South
569,52553,227,1,4/8/2024,6,604.85,0.27,2649.24,702.11,East
570,52395,433,5,9/9/2025,6,230.97,0.12,1219.52,353.63,North
571,82120,312,5,10/13/2024,4,230.97,0.17,766.82,125.9,West
572,62047,475,9,2/1/2026,5,827.93,0.11,3684.29,868.46,East
573,77844,1,1,6/7/2024,1,604.85,0.29,429.44,119.7,East
574,38157,70,13,5/3/2024,5,1562.75,0,7813.75,3088.92,North
575,46170,439,24,10/5/2025,6,1686.39,0.01,10017.16,3471.77,East
576,84922,471,23,9/27/2024,9,623.22,0.15,4767.63,1292.98,South
577,28141,80,20,7/6/2024,2,518.37,0.01,1026.37,212.15,East
578,43586,136,11,2/21/2025,6,1204.13,0.27,5274.09,922.74,South
579,38499,416,5,1/1/2026,5,230.97,0.03,1120.2,246.38,South
580,32662,376,25,6/27/2024,2,891.64,0.22,1390.96,469.96,West
581,94181,250,7,7/25/2025,10,282.36,0.25,2117.7,272.36,North
582,20286,154,10,8/20/2024,1,720.75,0.22,562.19,153.41,West
583,66925,400,23,6/3/2023,1,623.22,0.28,448.72,89.89,West
584,95561,214,11,12/31/2025,2,1204.13,0.26,1782.11,299.42,East
585,92862,435,25,5/6/2025,10,891.64,0.28,6419.81,1862.81,East
586,80769,196,11,1/23/2026,1,1204.13,0.09,1095.76,123.11,West
587,30079,290,16,8/2/2025,3,355.61,0.1,960.15,297,South
588,85399,26,5,11/7/2024,7,230.97,0.29,1147.92,374.05,West
589,61684,259,6,12/1/2023,2,900.58,0.07,1675.08,313.13,South
590,16463,76,8,3/29/2025,3,908.71,0.1,2453.52,595.61,West
591,66949,281,4,7/22/2023,7,1484.52,0.08,9560.31,2099.04,West
592,35966,397,23,8/2/2024,3,623.22,0.23,1439.64,351.67,West
593,90739,250,14,11/19/2025,7,1812.31,0.2,10148.94,1611.95,North
594,66369,377,10,12/26/2025,9,720.75,0.07,6032.68,732.93,East
595,65514,166,10,3/29/2025,10,720.75,0.03,6991.28,2108.04,East
596,95905,188,12,9/22/2024,6,44.43,0.06,250.59,50.96,West
597,67961,13,25,11/8/2023,5,891.64,0.05,4235.29,867.87,East
598,40603,320,23,12/31/2025,3,623.22,0.13,1626.6,613.66,West
599,21247,103,16,12/12/2024,6,355.61,0.05,2026.98,645.69,East
600,29356,58,8,5/27/2024,1,908.71,0.07,845.1,241.95,East
601,24585,445,11,6/1/2023,5,1204.13,0,6020.65,1855.19,South
602,80517,157,25,4/28/2024,8,891.64,0.14,6134.48,1224.22,South
603,81932,109,20,3/2/2026,4,518.37,0.16,1741.72,566.25,North
604,97590,248,18,2/16/2026,10,351.07,0.22,2738.35,389.95,West
605,15699,10,13,5/21/2024,7,1562.75,0.17,9079.58,2715.32,South
606,90997,131,9,1/25/2026,3,827.93,0.02,2434.11,389.97,West
607,18729,139,10,8/21/2024,1,720.75,0.14,619.84,237.74,South
608,57214,199,2,2/6/2024,5,165.54,0.2,662.16,247.56,South
609,95119,443,18,4/18/2024,2,351.07,0.01,695.12,250.4,South
610,23055,198,4,2/8/2025,4,1484.52,0.29,4216.04,1064.81,East
611,21537,463,1,6/18/2024,6,604.85,0.15,3084.74,861.05,East
612,12816,96,21,7/28/2023,4,1257.57,0.15,4275.74,1015.04,North
613,74216,21,27,12/4/2025,4,654.92,0.28,1886.17,361.16,South
614,56580,202,6,7/6/2024,3,900.58,0.01,2674.72,816.58,East
615,75700,321,10,12/8/2025,5,720.75,0.07,3351.49,1318.72,East
616,13862,142,11,1/20/2024,1,1204.13,0.19,975.35,354.64,North
617,54798,484,6,10/11/2025,9,900.58,0.28,5835.76,978.51,South
618,60096,460,15,2/25/2026,7,1051.79,0.2,5890.02,744.14,South
619,64700,267,22,6/21/2024,10,407.19,0.26,3013.21,921.91,East
620,89346,124,1,5/31/2023,10,604.85,0.05,5746.08,2247.64,East
621,28163,169,13,4/14/2026,8,1562.75,0.16,10501.68,1701.56,South
622,28102,298,9,3/27/2025,9,827.93,0.21,5886.58,945.93,East
623,29025,159,8,3/26/2026,9,908.71,0.27,5970.22,1367.3,South
624,83051,336,6,2/2/2024,10,900.58,0.28,6484.18,1266.03,East
625,29073,273,14,3/30/2024,2,1812.31,0.06,3407.14,1198.83,North
626,64269,373,11,7/11/2023,1,1204.13,0.23,927.18,337.53,East
627,93472,493,18,7/31/2023,7,351.07,0.09,2236.32,723.86,East
628,27241,478,21,4/15/2024,5,1257.57,0.05,5973.46,934.13,North
629,44978,95,8,1/4/2025,1,908.71,0.23,699.71,198.43,East
630,40266,311,14,1/31/2025,10,1812.31,0.18,14860.94,4144.84,North
631,72469,352,17,4/20/2025,1,551.45,0.11,490.79,150.4,North
632,95140,69,10,4/15/2025,9,720.75,0.25,4865.06,1170.68,West
633,28024,192,9,1/4/2024,3,827.93,0.26,1838,454.78,West
634,11967,84,4,7/12/2025,4,1484.52,0.07,5522.41,1229.16,North
635,97993,474,27,2/7/2025,5,654.92,0.29,2324.97,387.73,South
636,67577,104,2,10/19/2024,4,165.54,0.02,648.92,245.38,West
637,69971,444,13,9/12/2025,10,1562.75,0.15,13283.38,2623.05,West
638,89682,455,15,5/12/2023,4,1051.79,0.13,3660.23,1218.36,East
639,84964,377,4,12/27/2023,7,1484.52,0.22,8105.48,1768.98,East
640,15047,305,15,4/15/2024,9,1051.79,0.16,7951.53,2884.3,South
641,15559,267,23,7/30/2023,2,623.22,0.14,1071.94,373.15,East
642,15144,450,9,4/15/2025,4,827.93,0.16,2781.84,608.34,West
643,16461,286,14,8/17/2025,7,1812.31,0.15,10783.24,3118.46,North
644,47475,98,3,1/3/2024,5,772.4,0.13,3359.94,1227.45,West
645,17149,237,13,5/28/2024,3,1562.75,0.13,4078.78,1158.13,West
646,94685,354,4,4/7/2024,9,1484.52,0.27,9753.3,2331.76,South
647,86735,232,20,9/7/2025,2,518.37,0.22,808.66,108.32,South
648,69098,481,17,2/14/2024,9,551.45,0.04,4764.53,1067.58,West
649,36467,13,7,4/27/2025,3,282.36,0.14,728.49,268.8,East
650,95010,452,8,2/4/2024,8,908.71,0.03,7051.59,1390.73,North
651,24963,465,22,5/2/2026,3,407.19,0.22,952.82,130.6,South
652,60343,362,13,9/3/2025,8,1562.75,0.19,10126.62,1271.82,South
653,82134,373,22,11/2/2025,9,407.19,0.18,3005.06,444.66,East
654,84120,195,12,1/21/2026,1,44.43,0.23,34.21,12.78,North
655,16725,447,1,8/30/2023,3,604.85,0.05,1723.82,247.17,North
656,68491,215,16,6/23/2024,5,355.61,0.09,1618.03,534.9,West
657,36588,148,27,1/25/2024,3,654.92,0.04,1886.17,263.07,North
658,75225,2,2,10/30/2025,10,165.54,0.23,1274.66,132.13,North
659,74679,438,20,10/14/2025,8,518.37,0.16,3483.45,354.35,West
660,63759,122,4,11/16/2025,4,1484.52,0.18,4869.23,1181.83,North
661,81741,227,22,3/19/2024,2,407.19,0.18,667.79,68.1,East
662,37215,143,23,11/12/2024,10,623.22,0.19,5048.08,1746.82,South
663,14813,26,9,1/6/2026,3,827.93,0.04,2384.44,705.75,West
664,49117,75,10,6/30/2024,1,720.75,0.2,576.6,202.62,South
665,33363,170,2,10/13/2024,2,165.54,0.01,327.77,73.78,West
666,87983,83,27,11/6/2025,5,654.92,0.18,2685.17,825.57,West
667,85886,294,1,8/3/2024,9,604.85,0.05,5171.47,1223.58,South
668,58309,185,20,6/27/2024,1,518.37,0.03,502.82,95.43,East
669,82151,460,7,7/9/2023,7,282.36,0.25,1482.39,485.53,South
670,45968,34,14,12/10/2023,5,1812.31,0.14,7792.93,1064.57,West
671,37400,169,18,1/12/2024,9,351.07,0.12,2780.47,453.09,South
672,92441,314,4,12/16/2023,1,1484.52,0.03,1439.98,459.24,East
673,47642,271,22,9/5/2023,2,407.19,0.15,692.22,212.23,North
674,85385,219,1,1/3/2026,10,604.85,0.25,4536.38,807.01,South
675,75063,320,7,6/3/2023,6,282.36,0.28,1219.8,346.77,West
676,89876,267,18,10/7/2024,8,351.07,0.15,2387.28,367.57,East
677,13143,120,13,3/12/2025,5,1562.75,0.29,5547.76,557.41,North
678,90649,239,4,10/5/2024,2,1484.52,0.22,2315.85,375.63,North
679,93558,213,14,1/31/2026,7,1812.31,0.01,12559.31,2573.34,South
680,43347,109,24,2/28/2025,1,1686.39,0.19,1365.98,419.36,North
681,52457,405,5,10/23/2024,2,230.97,0.09,420.37,105.93,East
682,61910,393,15,6/10/2024,1,1051.79,0.03,1020.24,204.03,East
683,33020,371,9,3/23/2025,10,827.93,0.18,6789.03,738.21,West
684,72797,100,26,9/12/2023,6,1948.97,0.25,8770.36,3303.66,South
685,73110,470,21,4/22/2026,8,1257.57,0.24,7646.03,2245.6,West
686,53923,80,5,9/24/2023,8,230.97,0.27,1348.86,352.18,East
687,78298,237,11,3/23/2025,7,1204.13,0.28,6068.82,708.88,West
688,80239,154,11,9/13/2024,10,1204.13,0.22,9392.21,1828.2,West
689,56346,10,19,1/23/2025,4,613.51,0.17,2036.85,406.38,South
690,59183,34,14,8/22/2024,3,1812.31,0.08,5001.98,546.98,West
691,61061,321,22,6/22/2025,9,407.19,0.25,2748.53,745.66,East
692,50407,96,6,11/29/2023,10,900.58,0.04,8645.57,2893.7,North
693,21376,362,16,9/1/2023,6,355.61,0.21,1685.59,305.85,South
694,49666,255,21,7/10/2023,4,1257.57,0.11,4476.95,1561.73,North
695,14901,111,18,5/22/2024,9,351.07,0.09,2875.26,384.33,South
696,13268,399,13,1/28/2024,4,1562.75,0.27,4563.23,1063.84,South
697,54579,410,17,10/28/2023,8,551.45,0.27,3220.47,470.91,South
698,52904,473,17,1/28/2024,8,551.45,0.22,3441.05,884.65,West
699,98698,74,25,11/21/2023,2,891.64,0.25,1337.46,510.12,West
700,78464,68,6,12/8/2023,4,900.58,0.22,2809.81,668.2,North
701,87894,60,23,3/23/2025,1,623.22,0.09,567.13,64.2,North
702,23513,447,19,2/16/2024,2,613.51,0.1,1104.32,405.01,North
703,93735,267,25,12/13/2023,5,891.64,0.01,4413.62,1445.67,East
704,46261,457,26,6/19/2025,4,1948.97,0.1,7016.29,1106.92,West
705,45737,273,1,12/28/2025,6,604.85,0.23,2794.41,842.06,North
706,91650,77,8,7/3/2025,3,908.71,0.08,2508.04,262.28,North
707,82006,287,8,11/15/2024,9,908.71,0.03,7933.04,2084.47,North
708,47128,164,22,12/12/2024,5,407.19,0.04,1954.51,608.45,East
709,54399,294,23,2/17/2024,4,623.22,0.05,2368.24,458.05,South
710,98538,277,10,4/12/2026,8,720.75,0.02,5650.68,614.22,East
711,61369,26,23,5/1/2024,2,623.22,0.12,1096.87,138.03,West
712,68436,92,5,8/5/2024,10,230.97,0.27,1686.08,487.01,East
713,97932,316,15,2/25/2026,6,1051.79,0.09,5742.77,1982.59,West
714,71039,415,22,5/9/2026,9,407.19,0.02,3591.42,1353.37,South
715,71377,291,9,4/11/2024,3,827.93,0.03,2409.28,820.85,South
716,71000,50,9,3/26/2024,8,827.93,0.09,6027.33,1767.97,West
717,90863,241,16,4/4/2024,4,355.61,0.28,1024.16,146.57,East
718,97186,133,2,12/27/2023,6,165.54,0.12,874.05,270.85,West
719,72303,170,27,4/6/2024,6,654.92,0.14,3379.39,368.62,West
720,46996,58,12,9/3/2024,6,44.43,0.14,229.26,81.1,East
721,23491,394,13,4/2/2024,6,1562.75,0.18,7688.73,1062.72,South
722,49599,208,19,11/5/2023,2,613.51,0.1,1104.32,325.59,North
723,91379,273,16,1/26/2024,8,355.61,0.12,2503.49,560.86,North
724,18658,125,2,7/3/2023,9,165.54,0.05,1415.37,346.36,West
725,67062,175,25,12/14/2023,4,891.64,0.24,2710.59,751.62,North
